date,open,high,low,close,volume,symbol
2022-04-27,64.14,66.49,63.87,64.48,17123641.0,MU
2022-04-28,65.66,68.82,65.07,68.19,21058415.0,MU
2022-04-29,67.11,69.34,66.03,66.2,16843482.0,MU
2022-05-02,66.17,68.75,65.59,68.61,15342804.0,MU
2022-05-03,68.48,69.97,68.21,69.27,13539078.0,MU
2022-05-04,69.78,71.91,68.17,71.63,17201941.0,MU
2022-05-05,70.32,70.57,68.37,69.3,16603567.0,MU
2022-05-06,68.56,69.92,66.9,68.36,15159769.0,MU
2022-05-09,67.21,69.41,65.49,65.94,21770876.0,MU
2022-05-10,67.58,68.6,65.62,66.92,17662664.0,MU
2022-05-11,66.67,68.89,64.83,64.97,17237252.0,MU
2022-05-12,64.01,66.91,63.88,65.72,27022917.0,MU
2022-05-13,67.1,70.64,66.03,69.93,22871972.0,MU
2022-05-16,69.52,70.05,68.33,68.48,13394748.0,MU
2022-05-17,70.26,72.74,70.16,72.49,17671486.0,MU
2022-05-18,71.19,72.23,68.1,69.06,20635056.0,MU
2022-05-19,68.77,69.71,67.06,67.41,17557951.0,MU
2022-05-20,68.61,68.7,64.12,66.91,20313303.0,MU
2022-05-23,66.78,68.21,66.53,67.6,12356239.0,MU
2022-05-24,66.37,66.42,64.02,64.63,18764531.0,MU
2022-05-25,63.93,66.86,63.91,65.88,16241150.0,MU
2022-05-26,64.4,69.05,64.36,68.61,14902509.0,MU
2022-05-27,69.77,71.45,69.65,71.33,13078717.0,MU
2022-05-31,71.48,72.49,69.94,71.85,15452990.0,MU
2022-06-01,72.51,73.4,70.56,71.56,13595403.0,MU
2022-06-02,71.14,73.42,71.14,73.38,11373151.0,MU
2022-06-03,69.7,69.7,67.12,67.95,30306552.0,MU
2022-06-06,68.75,70.15,68.02,68.46,13198700.0,MU
2022-06-07,66.66,68.88,66.13,68.77,14327996.0,MU
2022-06-08,67.85,68.41,65.77,66.61,16362980.0,MU
2022-06-09,65.95,66.7,64.01,64.03,15073741.0,MU
2022-06-10,62.85,63.57,60.29,60.63,26647545.0,MU
2022-06-13,58.03,58.97,56.59,56.85,24278595.0,MU
2022-06-14,57.37,57.88,55.73,56.71,17036011.0,MU
2022-06-15,57.34,58.09,55.56,57.13,19726222.0,MU
2022-06-16,55.01,55.01,52.26,53.02,22706176.0,MU
2022-06-17,53.91,54.33,51.61,53.76,24139828.0,MU
2022-06-21,54.83,55.93,54.35,54.81,15502830.0,MU
2022-06-22,53.97,55.15,53.61,54.35,13524699.0,MU
2022-06-23,54.62,54.84,52.97,54.23,13366626.0,MU
2022-06-24,55.16,57.01,55.14,56.45,15647556.0,MU
2022-06-27,57.59,58.06,56.38,56.79,16159869.0,MU
2022-06-28,56.99,58.6,55.82,55.87,19404466.0,MU
2022-06-29,55.24,55.53,53.33,54.03,17351367.0,MU
2022-06-30,53.0,54.42,52.23,53.29,29572420.0,MU
2022-07-01,51.3,51.97,49.41,51.66,43681742.0,MU
2022-07-05,50.19,54.9,50.1,54.74,33766111.0,MU
2022-07-06,54.86,56.13,54.47,55.38,23565024.0,MU
2022-07-07,57.11,57.32,55.85,56.86,22945542.0,MU
2022-07-08,56.345,58.555,56.225,57.265,19283045.0,MU
2022-07-11,56.235,56.735,55.835,55.935,13963237.0,MU
2022-07-12,56.545,58.205,56.225,57.305,21523085.0,MU
2022-07-13,55.505,57.545,55.485,56.985,13987599.0,MU
2022-07-14,56.065,57.785,55.445,57.475,14803838.0,MU
2022-07-15,59.605,59.825,57.525,59.655,20317786.0,MU
2022-07-18,60.215,60.455,58.265,58.575,13233041.0,MU
2022-07-19,59.595,60.885,59.505,60.525,19103715.0,MU
2022-07-20,60.345,61.645,59.975,61.425,15176188.0,MU
2022-07-21,60.725,61.805,60.055,61.765,12924682.0,MU
2022-07-22,59.415,61.045,59.135,59.415,22201715.0,MU
2022-07-25,59.475,59.955,57.825,58.275,14479422.0,MU
2022-07-26,58.435,58.815,57.675,57.785,11044824.0,MU
2022-07-27,58.615,60.515,57.735,60.015,14589817.0,MU
2022-07-28,60.375,60.425,58.315,60.195,10120280.0,MU
2022-07-29,59.475,60.215,58.895,59.985,14199686.0,MU
2022-08-01,60.625,62.115,60.125,60.665,13347167.0,MU
2022-08-02,59.875,61.425,59.005,60.595,11535836.0,MU
2022-08-03,60.625,62.655,60.565,62.375,12290125.0,MU
2022-08-04,62.245,63.115,61.775,62.975,11338439.0,MU
2022-08-05,60.985,61.345,59.925,60.585,15047086.0,MU
2022-08-08,60.115,60.745,59.105,59.575,11464767.0,MU
2022-08-09,57.125,58.665,55.865,57.275,33107228.0,MU
2022-08-10,58.125,59.685,57.515,59.525,17418395.0,MU
2022-08-11,60.125,62.225,60.125,60.445,18298541.0,MU
2022-08-12,60.785,63.545,60.355,63.165,16193978.0,MU
2022-08-15,62.825,63.245,62.015,62.825,9689080.0,MU
2022-08-16,62.245,62.685,61.345,61.985,9275386.0,MU
2022-08-17,60.935,60.935,58.885,59.745,14728358.0,MU
2022-08-18,59.875,61.545,59.375,61.105,11303931.0,MU
2022-08-19,59.965,60.375,58.405,58.635,14050335.0,MU
2022-08-22,57.685,57.735,56.095,56.435,13096754.0,MU
2022-08-23,56.475,57.415,55.885,55.985,12769112.0,MU
2022-08-24,56.005,56.695,55.485,56.435,9961297.0,MU
2022-08-25,56.725,59.395,56.705,59.325,12171626.0,MU
2022-08-26,59.195,59.345,55.735,55.755,15754011.0,MU
2022-08-29,55.435,56.125,54.645,55.135,11607551.0,MU
2022-08-30,55.605,55.925,53.705,54.425,12743714.0,MU
2022-08-31,54.115,55.285,53.935,54.655,14172195.0,MU
2022-09-01,53.385,55.525,52.915,55.435,17594490.0,MU
2022-09-02,56.425,56.925,54.125,54.455,12809670.0,MU
2022-09-06,54.455,54.815,53.255,53.355,12133296.0,MU
2022-09-07,53.435,53.845,52.135,53.125,17030573.0,MU
2022-09-08,52.615,54.045,51.865,53.515,18415254.0,MU
2022-09-09,54.295,55.805,54.295,55.565,13929807.0,MU
2022-09-12,55.585,56.265,55.155,56.065,10711515.0,MU
2022-09-13,53.825,54.365,51.265,51.745,22361781.0,MU
2022-09-14,52.015,52.355,50.585,51.235,19984874.0,MU
2022-09-15,50.825,51.575,50.105,50.815,15620790.0,MU
2022-09-16,50.015,51.135,49.615,50.975,24901691.0,MU
2022-09-19,50.095,50.895,50.005,50.225,19251428.0,MU
2022-09-20,49.655,49.715,48.715,48.925,19373809.0,MU
2022-09-21,47.865,50.635,47.845,48.225,31117286.0,MU
2022-09-22,47.925,48.495,47.475,47.785,21316979.0,MU
2022-09-23,47.405,48.275,46.575,48.225,24591711.0,MU
2022-09-26,48.055,48.585,46.935,47.005,19266761.0,MU
2022-09-27,47.945,48.775,47.525,48.705,17297534.0,MU
2022-09-28,48.235,49.315,48.225,49.125,17784304.0,MU
2022-09-29,48.165,48.425,47.345,48.135,25582107.0,MU
2022-09-30,48.665,50.185,47.935,48.225,38917675.0,MU
2022-10-03,49.135,51.215,48.765,49.845,24632356.0,MU
2022-10-04,51.685,52.935,50.785,52.085,24275473.0,MU
2022-10-05,51.005,53.325,50.295,52.855,20418268.0,MU
2022-10-06,52.525,53.235,51.425,52.745,17149380.0,MU
2022-10-07,51.8,52.89,50.75,51.15,21977713.0,MU
2022-10-10,51.31,51.37,49.01,49.62,17227359.0,MU
2022-10-11,48.88,53.02,48.57,51.95,32813669.0,MU
2022-10-12,51.84,52.01,50.63,50.99,18131920.0,MU
2022-10-13,49.59,54.16,48.98,53.1,27605005.0,MU
2022-10-14,53.48,53.68,50.84,50.96,20409204.0,MU
2022-10-17,52.84,53.23,51.09,51.74,18261725.0,MU
2022-10-18,53.25,53.38,49.9,50.79,19774779.0,MU
2022-10-19,50.33,51.67,50.3,51.27,14786102.0,MU
2022-10-20,51.74,53.34,51.41,51.94,15711842.0,MU
2022-10-21,51.73,54.52,51.58,54.29,20199202.0,MU
2022-10-24,54.47,55.05,53.31,54.48,15293610.0,MU
2022-10-25,54.92,55.27,53.58,54.11,17313001.0,MU
2022-10-26,54.32,55.68,53.2,53.69,23527532.0,MU
2022-10-27,53.61,54.47,50.36,50.45,27335831.0,MU
2022-10-28,50.07,52.68,49.7,52.28,19171083.0,MU
2022-10-31,52.15,53.17,51.41,52.34,15932482.0,MU
2022-11-01,53.33,53.68,52.35,53.1,11729707.0,MU
2022-11-02,52.98,54.51,51.66,51.69,17305837.0,MU
2022-11-03,50.95,52.61,50.15,51.72,12769249.0,MU
2022-11-04,53.5,55.15,53.06,54.4,18882663.0,MU
2022-11-07,54.67,55.06,53.7,54.8,11411267.0,MU
2022-11-08,55.62,56.11,54.72,55.73,14190068.0,MU
2022-11-09,54.46,54.89,53.75,54.21,19952451.0,MU
2022-11-10,56.84,58.62,56.3,58.51,24982467.0,MU
2022-11-11,58.89,61.42,58.12,60.76,17579438.0,MU
2022-11-14,60.18,60.99,59.23,60.02,13988191.0,MU
2022-11-15,61.74,62.68,60.66,61.34,16324955.0,MU
2022-11-16,58.77,59.62,56.36,57.11,25901919.0,MU
2022-11-17,55.54,57.23,54.75,56.98,14215119.0,MU
2022-11-18,57.8,57.9,56.34,56.82,9703731.0,MU
2022-11-21,56.26,56.26,55.06,55.4,9968440.0,MU
2022-11-22,55.79,56.92,55.22,56.86,8955745.0,MU
2022-11-23,56.48,57.3,55.99,57.17,8996842.0,MU
2022-11-25,56.91,57.37,56.63,56.65,4360454.0,MU
2022-11-28,55.56,56.0,53.71,53.99,15518925.0,MU
2022-11-29,53.95,54.76,53.01,53.36,12874235.0,MU
2022-11-30,51.82,55.92,50.85,55.89,31461359.0,MU
2022-12-01,56.07,56.16,53.34,53.73,21764196.0,MU
2022-12-02,52.58,53.66,51.62,52.92,15946484.0,MU
2022-12-05,52.61,53.51,51.94,52.28,13806856.0,MU
2022-12-06,52.1,52.87,51.48,51.92,17987970.0,MU
2022-12-07,51.36,52.48,50.68,52.06,11367325.0,MU
2022-12-08,52.8,53.94,52.29,53.44,13609135.0,MU
2022-12-09,52.92,54.1,52.76,53.11,9932167.0,MU
2022-12-12,51.76,53.62,51.58,53.59,13250562.0,MU
2022-12-13,55.43,56.13,52.89,53.48,14210470.0,MU
2022-12-14,53.48,54.34,52.3,52.83,11235291.0,MU
2022-12-15,51.8,51.96,50.09,50.28,17788826.0,MU
2022-12-16,49.98,50.78,49.86,50.31,22951394.0,MU
2022-12-19,50.41,50.53,49.34,49.96,16470021.0,MU
2022-12-20,49.58,50.21,48.69,48.92,16942036.0,MU
2022-12-21,49.17,49.99,48.99,49.43,20400778.0,MU
2022-12-22,47.74,48.21,46.67,47.67,40959621.0,MU
2022-12-23,47.24,48.79,47.23,48.44,17425714.0,MU
2022-12-27,47.85,48.55,46.76,48.26,15159131.0,MU
2022-12-28,48.08,49.33,47.07,47.36,12518743.0,MU
2022-12-29,47.64,49.17,47.58,48.89,13204261.0,MU
2022-12-30,47.805,48.375,47.485,48.335,11989834.0,MU
2023-01-03,48.915,49.315,47.905,48.725,12422763.0,MU
2023-01-04,51.405,52.875,51.085,52.555,25077299.0,MU
2023-01-05,52.245,53.745,52.245,53.065,18030889.0,MU
2023-01-06,53.785,55.645,52.385,55.125,21069764.0,MU
2023-01-09,55.175,55.875,54.005,54.715,15715899.0,MU
2023-01-10,54.515,55.635,54.215,55.565,10571344.0,MU
2023-01-11,55.705,56.825,55.275,56.415,12142994.0,MU
2023-01-12,56.465,56.595,54.785,55.625,14888081.0,MU
2023-01-13,55.085,55.325,54.475,55.285,12520633.0,MU
2023-01-17,55.515,56.955,54.905,55.205,10962708.0,MU
2023-01-18,55.865,56.405,54.715,54.865,10035267.0,MU
2023-01-19,54.065,55.445,53.635,54.715,12034241.0,MU
2023-01-20,55.825,56.925,55.115,56.815,13826367.0,MU
2023-01-23,57.275,60.265,57.215,60.175,20175377.0,MU
2023-01-24,59.555,60.075,59.225,59.615,10183213.0,MU
2023-01-25,59.025,60.025,58.775,59.895,10787198.0,MU
2023-01-26,60.935,61.405,59.645,61.155,12219465.0,MU
2023-01-27,60.495,62.695,60.315,62.225,15895821.0,MU
2023-01-30,61.115,61.635,60.045,60.065,16168978.0,MU
2023-01-31,57.455,58.695,57.005,58.655,23856292.0,MU
2023-02-01,58.975,61.585,58.745,60.955,20902197.0,MU
2023-02-02,61.915,62.275,60.215,61.525,15877623.0,MU
2023-02-03,60.355,62.145,60.255,60.765,12187052.0,MU
2023-02-06,59.295,59.535,58.095,58.335,11484265.0,MU
2023-02-07,58.445,60.745,58.055,60.485,12713113.0,MU
2023-02-08,59.805,60.685,58.585,58.605,9510471.0,MU
2023-02-09,59.555,60.175,58.045,58.535,10094689.0,MU
2023-02-10,58.855,59.115,57.605,58.175,11429707.0,MU
2023-02-13,58.175,58.635,57.195,58.475,11466243.0,MU
2023-02-14,57.875,60.665,57.385,60.425,12496242.0,MU
2023-02-15,59.685,60.295,58.815,60.195,10461966.0,MU
2023-02-16,59.135,59.705,58.205,58.405,12683409.0,MU
2023-02-17,58.195,58.535,56.865,57.365,10874858.0,MU
2023-02-21,56.695,58.065,55.845,55.955,12667499.0,MU
2023-02-22,56.085,56.925,55.185,55.335,12260337.0,MU
2023-02-23,57.495,58.105,55.795,57.105,16094550.0,MU
2023-02-24,56.055,56.725,55.705,56.535,9867371.0,MU
2023-02-27,57.525,57.915,56.185,56.255,8513994.0,MU
2023-02-28,55.995,57.095,55.755,56.175,10493265.0,MU
2023-03-01,56.215,56.905,55.575,55.695,9141394.0,MU
2023-03-02,53.855,55.055,53.075,54.785,16628954.0,MU
2023-03-03,54.815,55.225,53.795,55.135,13769228.0,MU
2023-03-06,55.635,57.005,54.895,55.185,14472224.0,MU
2023-03-07,54.855,55.085,53.665,53.915,13278335.0,MU
2023-03-08,54.195,55.275,53.705,55.245,11515668.0,MU
2023-03-09,54.995,55.915,53.895,53.955,10199959.0,MU
2023-03-10,54.015,54.865,52.885,53.285,14180699.0,MU
2023-03-13,52.325,52.905,51.115,52.255,17365237.0,MU
2023-03-14,53.325,53.775,52.055,52.625,14657040.0,MU
2023-03-15,51.685,52.625,51.235,52.485,14643637.0,MU
2023-03-16,52.045,55.065,51.965,54.925,14794233.0,MU
2023-03-17,55.155,56.075,54.575,55.015,26655249.0,MU
2023-03-20,55.055,56.225,54.435,55.995,10610206.0,MU
2023-03-21,56.735,57.875,55.955,56.985,14613706.0,MU
2023-03-22,56.755,58.765,56.445,56.525,16949317.0,MU
2023-03-23,57.535,60.135,57.485,59.695,23903101.0,MU
2023-03-24,58.865,59.755,58.855,59.515,18740564.0,MU
2023-03-27,59.545,59.775,57.525,58.145,15901000.0,MU
2023-03-28,58.155,58.225,56.175,57.635,20496261.0,MU
2023-03-29,59.265,62.775,59.225,61.895,51939839.0,MU
2023-03-30,62.385,62.455,60.835,61.445,23038346.0,MU
2023-03-31,58.705,60.015,58.255,58.695,35416496.0,MU
2023-04-03,58.165,58.165,56.225,57.965,23610823.0,MU
2023-04-04,58.035,58.455,55.305,55.625,21303220.0,MU
2023-04-05,55.175,55.465,54.365,55.375,19456216.0,MU
2023-04-06,55.42,57.62,55.27,57.03,21496506.0,MU
2023-04-10,59.65,62.24,59.47,61.74,43280135.0,MU
2023-04-11,62.11,62.76,61.51,62.04,23090190.0,MU
2023-04-12,62.83,62.83,60.31,60.43,16694110.0,MU
2023-04-13,59.98,61.84,59.26,61.47,23286546.0,MU
2023-04-14,61.65,61.69,60.24,61.1,14953015.0,MU
2023-04-17,60.69,61.24,60.45,61.01,11546753.0,MU
2023-04-18,61.8,61.92,59.95,60.4,12175168.0,MU
2023-04-19,59.45,59.68,58.85,59.12,11652635.0,MU
2023-04-20,58.35,60.42,58.34,59.93,14382205.0,MU
2023-04-21,59.62,59.92,59.2,59.6,9606175.0,MU
2023-04-24,58.57,59.35,57.82,57.98,13402645.0,MU
2023-04-25,57.6,57.81,56.5,56.61,15987313.0,MU
2023-04-26,58.05,59.65,57.81,59.49,25385015.0,MU
2023-04-27,59.22,60.43,58.6,60.37,13524587.0,MU
2023-04-28,60.9,62.91,60.77,62.83,18094717.0,MU
2023-05-01,62.36,62.57,60.78,60.82,12823373.0,MU
2023-05-02,60.7,61.05,59.72,60.37,12237630.0,MU
2023-05-03,59.96,60.65,59.29,59.38,10818080.0,MU
2023-05-04,59.02,59.43,58.37,58.98,13357926.0,MU
2023-05-05,59.08,60.21,58.58,59.7,12312661.0,MU
2023-05-08,59.72,59.82,58.78,59.34,11510442.0,MU
2023-05-09,58.35,59.86,58.02,59.4,11895219.0,MU
2023-05-10,60.39,60.78,58.26,58.46,14548695.0,MU
2023-05-11,59.06,60.28,58.54,60.08,15536578.0,MU
2023-05-12,60.46,60.66,58.62,59.39,12131366.0,MU
2023-05-15,60.7,63.34,60.27,63.11,22227199.0,MU
2023-05-16,63.02,63.69,61.77,62.2,15266397.0,MU
2023-05-17,63.05,63.79,61.91,63.39,15947694.0,MU
2023-05-18,64.45,67.06,63.55,66.04,30688019.0,MU
2023-05-19,66.04,66.86,64.9,66.64,16812097.0,MU
2023-05-22,64.22,65.22,63.23,64.7,37491046.0,MU
2023-05-23,64.32,66.03,64.18,64.48,15896231.0,MU
2023-05-24,63.42,65.2,63.35,65.0,15806645.0,MU
2023-05-25,68.22,68.35,65.98,68.08,29021516.0,MU
2023-05-26,68.35,73.06,68.27,72.4,33409984.0,MU
2023-05-30,72.86,73.24,70.05,70.16,24454683.0,MU
2023-05-31,67.37,68.32,66.39,66.67,30403609.0,MU
2023-06-01,67.41,68.26,66.57,67.56,18153026.0,MU
2023-06-02,68.46,69.02,66.76,67.64,13468239.0,MU
2023-06-05,67.97,67.97,65.98,66.24,12441091.0,MU
2023-06-06,65.5,67.31,65.29,66.01,12476560.0,MU
2023-06-07,66.88,67.14,65.42,65.53,14610807.0,MU
2023-06-08,64.97,64.99,62.48,63.79,25856752.0,MU
2023-06-09,64.4,64.87,62.94,63.9,14652510.0,MU
2023-06-12,64.31,66.01,64.26,65.92,14742476.0,MU
2023-06-13,67.03,67.35,66.07,66.34,11911879.0,MU
2023-06-14,66.01,67.68,65.99,67.59,11085818.0,MU
2023-06-15,67.06,67.99,66.83,67.29,11842643.0,MU
2023-06-16,68.62,68.97,64.53,66.13,32259693.0,MU
2023-06-20,65.79,66.09,64.24,65.37,13265684.0,MU
2023-06-21,65.22,65.67,63.81,64.27,10427173.0,MU
2023-06-22,64.0,65.13,63.98,64.72,8646854.0,MU
2023-06-23,63.92,64.43,63.31,63.75,12663593.0,MU
2023-06-26,64.1,65.17,63.88,63.92,13815879.0,MU
2023-06-27,63.74,65.31,62.26,65.26,18305177.0,MU
2023-06-28,64.12,66.2,63.86,65.54,27100091.0,MU
2023-06-29,66.31,66.42,62.02,62.8,51141898.0,MU
2023-06-30,62.97,63.57,61.37,61.58,31549615.0,MU
2023-07-03,61.91,62.79,61.73,62.37,12921258.0,MU
2023-07-05,61.97,62.22,60.49,60.53,16552989.0,MU
2023-07-06,59.46,60.26,58.97,59.7,15622711.0,MU
2023-07-07,60.015,60.075,59.215,59.235,15028085.0,MU
2023-07-10,59.415,61.415,59.165,61.065,16953141.0,MU
2023-07-11,61.185,62.255,60.895,62.185,13464462.0,MU
2023-07-12,63.055,63.285,61.715,62.375,13953588.0,MU
2023-07-13,62.765,63.235,62.135,63.115,11384662.0,MU
2023-07-14,62.885,64.125,62.265,62.665,13860248.0,MU
2023-07-17,62.385,64.255,61.925,63.745,11333639.0,MU
2023-07-18,62.955,63.705,62.335,63.525,10402308.0,MU
2023-07-19,64.215,64.345,63.385,63.545,9463941.0,MU
2023-07-20,62.985,64.135,62.835,63.275,12745070.0,MU
2023-07-21,63.875,64.745,62.925,64.235,24540157.0,MU
2023-07-24,63.945,65.225,63.815,64.065,10275069.0,MU
2023-07-25,63.985,64.585,63.665,64.265,8610906.0,MU
2023-07-26,63.585,66.465,63.585,65.965,14920570.0,MU
2023-07-27,69.065,70.925,68.545,69.655,25068346.0,MU
2023-07-28,70.165,70.715,69.245,69.785,11935820.0,MU
2023-07-31,69.705,70.355,69.455,69.975,11193789.0,MU
2023-08-01,69.585,69.665,68.475,69.345,13153444.0,MU
2023-08-02,68.335,68.435,65.925,66.755,14012010.0,MU
2023-08-03,66.155,67.975,65.745,67.765,11081192.0,MU
2023-08-04,68.085,69.515,67.715,68.495,11255547.0,MU
2023-08-07,68.435,68.815,67.415,67.965,10537537.0,MU
2023-08-08,67.285,67.345,65.545,66.235,14767793.0,MU
2023-08-09,66.365,66.555,65.205,65.285,10043174.0,MU
2023-08-10,65.645,66.045,63.515,64.025,12775328.0,MU
2023-08-11,63.485,63.895,62.655,62.955,11823083.0,MU
2023-08-14,62.955,67.065,62.785,66.865,21953958.0,MU
2023-08-15,66.175,66.215,63.905,63.915,13808529.0,MU
2023-08-16,63.585,63.815,62.675,62.805,9895360.0,MU
2023-08-17,63.075,63.295,61.985,62.145,9933301.0,MU
2023-08-18,60.895,62.445,60.335,62.175,9576535.0,MU
2023-08-21,62.265,62.785,61.445,62.545,11311886.0,MU
2023-08-22,62.885,63.665,61.875,61.995,8877758.0,MU
2023-08-23,62.155,64.205,61.755,63.775,10747418.0,MU
2023-08-24,64.725,64.825,61.955,62.275,12661624.0,MU
2023-08-25,62.045,62.975,61.215,62.305,9409035.0,MU
2023-08-28,64.305,64.695,63.245,63.895,9904856.0,MU
2023-08-29,63.485,65.615,63.455,65.265,9954960.0,MU
2023-08-30,65.775,67.285,65.105,66.675,16892172.0,MU
2023-08-31,66.555,69.125,66.555,68.525,18420869.0,MU
2023-09-01,68.795,69.205,68.135,68.975,10772024.0,MU
2023-09-05,68.495,69.745,68.115,68.875,11144304.0,MU
2023-09-06,68.715,69.245,68.225,68.995,9192768.0,MU
2023-09-07,68.035,68.875,67.685,68.455,12043224.0,MU
2023-09-08,68.355,69.195,68.195,68.765,9806902.0,MU
2023-09-11,69.415,69.445,67.895,68.615,9310367.0,MU
2023-09-12,68.545,70.275,68.375,68.895,11062110.0,MU
2023-09-13,69.635,70.445,68.955,69.435,14525471.0,MU
2023-09-14,70.255,70.815,69.865,70.375,11170290.0,MU
2023-09-15,69.875,70.215,68.225,68.465,16416127.0,MU
2023-09-18,69.235,69.635,68.495,69.085,12735677.0,MU
2023-09-19,69.205,69.645,68.555,69.295,10400203.0,MU
2023-09-20,69.535,70.895,68.235,68.265,15529661.0,MU
2023-09-21,67.585,67.875,66.415,66.485,14978568.0,MU
2023-09-22,67.175,68.335,66.375,67.465,15489768.0,MU
2023-09-25,66.875,67.775,66.195,67.165,14899963.0,MU
2023-09-26,66.555,67.635,66.175,66.525,12752503.0,MU
2023-09-27,66.705,67.435,65.335,66.795,20852300.0,MU
2023-09-28,64.555,65.675,62.415,63.785,46749773.0,MU
2023-09-29,64.945,67.315,64.945,66.615,24315500.0,MU
2023-10-02,66.825,67.865,65.645,66.545,14880490.0,MU
2023-10-03,65.755,68.235,65.695,66.415,12481501.0,MU
2023-10-04,66.895,67.085,65.705,66.695,12912847.0,MU
2023-10-05,67.195,68.125,66.925,67.635,14045022.0,MU
2023-10-06,67.41,69.03,66.7,68.66,15113360.0,MU
2023-10-09,68.425,68.765,67.395,68.295,8588667.0,MU
2023-10-10,68.305,68.925,67.705,67.885,9007592.0,MU
2023-10-11,68.535,69.085,67.745,69.025,11165347.0,MU
2023-10-12,69.205,69.535,68.115,68.565,11408726.0,MU
2023-10-13,68.685,68.875,67.905,68.025,10288566.0,MU
2023-10-16,67.825,68.845,66.955,67.895,11294107.0,MU
2023-10-17,66.885,68.445,66.435,67.815,11843014.0,MU
2023-10-18,66.825,68.365,66.795,67.955,11200982.0,MU
2023-10-19,68.495,68.595,65.995,66.345,18110080.0,MU
2023-10-20,66.375,67.335,65.95,66.035,11506070.0,MU
2023-10-23,65.635,66.975,65.045,65.695,9489141.0,MU
2023-10-24,66.105,67.165,65.945,66.885,8448043.0,MU
2023-10-25,67.3,68.015,64.7148,65.315,11923617.0,MU
2023-10-26,65.265,66.255,62.69,63.345,16697863.0,MU
2023-10-27,63.735,65.085,63.695,64.465,9980250.0,MU
2023-10-30,65.17,66.365,63.985,64.885,10667495.0,MU
2023-10-31,64.895,65.885,64.075,65.685,8268351.0,MU
2023-11-01,65.815,68.475,65.815,68.215,16777152.0,MU
2023-11-02,69.135,69.84,68.565,69.255,11925741.0,MU
2023-11-03,70.115,72.005,69.965,71.395,14457793.0,MU
2023-11-06,71.395,71.805,70.8351,71.735,10069483.0,MU
2023-11-07,71.295,71.945,70.525,71.615,8248049.0,MU
2023-11-08,71.435,71.595,70.53,71.095,9917161.0,MU
2023-11-09,72.365,74.915,72.31,72.385,22434605.0,MU
2023-11-10,73.255,74.62,72.38,74.175,12309388.0,MU
2023-11-13,72.965,74.0175,72.205,73.595,9115873.0,MU
2023-11-14,74.815,76.265,74.725,75.985,12972549.0,MU
2023-11-15,76.315,76.315,75.125,75.955,9953995.0,MU
2023-11-16,75.705,76.295,75.295,75.485,12988965.0,MU
2023-11-17,75.415,76.755,75.285,76.375,9377936.0,MU
2023-11-20,76.155,77.72,75.945,77.435,11426568.0,MU
2023-11-21,76.665,76.745,75.12,75.525,12016697.0,MU
2023-11-22,76.015,77.265,75.665,75.915,8580049.0,MU
2023-11-24,75.495,75.8205,75.185,75.685,4346905.0,MU
2023-11-27,75.685,77.1049,75.475,76.325,11005459.0,MU
2023-11-28,73.895,75.055,72.8,74.935,19225581.0,MU
2023-11-29,76.265,77.835,75.19,75.505,14062432.0,MU
2023-11-30,75.635,75.815,73.785,74.935,21701268.0,MU
2023-12-01,74.825,75.355,73.905,74.745,14353979.0,MU
2023-12-04,74.235,74.415,72.145,73.105,11658384.0,MU
2023-12-05,72.285,72.785,71.855,72.505,8800259.0,MU
2023-12-06,74.115,74.215,71.745,71.945,8883783.0,MU
2023-12-07,72.835,73.02,71.805,72.465,10640924.0,MU
2023-12-08,72.295,74.165,72.245,73.775,12006757.0,MU
2023-12-11,76.005,77.325,75.78,76.605,18547394.0,MU
2023-12-12,76.235,77.075,75.9135,76.975,10262092.0,MU
2023-12-13,77.115,79.08,76.845,78.605,11629814.0,MU
2023-12-14,79.625,81.215,79.605,81.005,17342735.0,MU
2023-12-15,81.705,81.805,79.925,80.225,19547660.0,MU
2023-12-18,80.405,80.675,79.625,80.375,12416649.0,MU
2023-12-19,80.485,81.085,79.985,80.985,14316381.0,MU
2023-12-20,80.275,80.435,77.445,77.505,29084964.0,MU
2023-12-21,83.815,84.835,81.925,84.295,53969655.0,MU
2023-12-22,84.965,86.305,84.435,85.305,22531623.0,MU
2023-12-26,85.51,86.685,85.245,85.875,11203883.0,MU
2023-12-27,86.295,86.305,85.035,85.475,9186184.0,MU
2023-12-28,85.565,85.565,84.655,84.815,9605945.0,MU
2023-12-29,84.77,85.0741,83.96,84.27,8549216.0,MU
2024-01-02,82.93,83.01,80.68,81.27,13597088.0,MU
2024-01-03,80.13,81.5183,79.515,81.19,12915003.0,MU
2024-01-04,82.4,83.19,81.54,81.64,19134157.0,MU
2024-01-05,80.41,82.46,79.94,82.38,15483661.0,MU
2024-01-08,82.82,84.44,82.76,83.88,16219803.0,MU
2024-01-09,82.06,83.12,81.83,82.26,12138597.0,MU
2024-01-10,81.885,81.95,80.59,81.31,10748585.0,MU
2024-01-11,81.73,82.38,80.75,82.32,10579032.0,MU
2024-01-12,81.68,81.975,80.64,81.32,10187534.0,MU
2024-01-16,81.47,84.145,81.26,83.54,13713528.0,MU
2024-01-17,82.62,82.9,81.555,82.21,10245041.0,MU
2024-01-18,84.15,84.75,82.97,83.75,15077685.0,MU
2024-01-19,84.99,86.715,84.55,86.44,18156394.0,MU
2024-01-22,87.2,88.88,86.94,88.17,14371152.0,MU
